Model,submission,N_B,Y,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Hub License,Epoch_AI_Open_Weights,type_group,family,namespace,license_permissive,strict_open,license_only_unverified,license_explicit_no,epoch_publication,publication_lag_days,t_month,logN
bunnycore/Qwen2.5-3B-RP-Thinker-V2,2024-12-31,3.397,27.670372197700004,64.19965691033124,25.629506719785628,38.29305135951662,4.697986577181204,7.965625,25.236406619385345,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,103.0,6.767967145790554,0.5310955468700279
bunnycore/Qwen2.5-7B-CyberRombos,2024-11-05,7.616,35.95055187781517,75.18306981032549,35.8840250776346,49.62235649546828,7.270693512304249,10.067708333333336,37.67545803782505,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,47.0,4.9281314168377826,0.8817269353764179
bunnycore/Qwen2.5-7B-Fuse-Exp,2025-03-13,7.616,26.92529775716781,54.68501354184674,29.967150522844417,31.41993957703928,3.467561521252797,16.36015625,25.65196513002364,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,175.0,9.13347022587269,0.8817269353764179
bunnycore/Qwen2.5-7B-Instruct-Fusion,2024-11-02,7.616,33.10123026617861,69.62016338869753,36.17985917773406,34.06344410876133,7.270693512304249,12.948177083333334,38.52504432624112,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,44.0,4.829568788501026,0.8817269353764179
bunnycore/Qwen2.5-7B-Instruct-Merge-Stock-v0.1,2025-03-01,7.613,36.14483066079348,75.090648368551,36.39523146749664,48.94259818731118,7.158836689038028,11.689322916666669,37.5923463356974,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,163.0,8.739219712525667,0.8815558297933116
bunnycore/Qwen2.5-7B-MixStock-Sce-V0.3,2025-02-14,7.613,11.636394077198473,21.197644472222592,9.507336377473363,25.755287009063444,1.0067114093959737,3.6911458333333336,8.660239361702127,,Yes,posttrained,qwen,bunnycore,False,False,False,False,2024-09-19,148.0,8.24640657084189,0.8815558297933116
bunnycore/Qwen2.5-7B-MixStock-V0.1,2025-02-05,7.613,33.68659688810528,76.73428724672758,35.86925790573909,31.72205438066465,6.711409395973152,14.903124999999998,36.179447399527184,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,139.0,7.950718685831622,0.8815558297933116
bunnycore/Qwen2.5-7B-R1-Bespoke-Stock,2025-01-25,7.613,20.435991032043965,37.264458303966805,26.63869755860018,20.46827794561933,3.803131991051453,6.979427083333332,27.46195330969267,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,128.0,7.5893223819301845,0.8815558297933116
bunnycore/Qwen2.5-7B-R1-Bespoke-Task,2025-01-25,7.613,15.746098824658986,37.86641666334215,17.906937974221723,17.82477341389728,0.4474272930648763,1.6773437499999992,18.753693853427897,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,128.0,7.5893223819301845,0.8815558297933116
bunnycore/Qwen2.5-7B-RRP-1M,2025-01-26,7.613,33.67928553393096,74.81338404322753,35.648526152494235,32.477341389728096,7.046979865771815,15.799218749999994,36.290263002364064,,Yes,posttrained,qwen,bunnycore,False,False,False,False,2024-09-19,129.0,7.62217659137577,0.8815558297933116
bunnycore/Qwen2.5-7B-RRP-1M-Thinker,2025-02-18,7.613,12.275362824338155,23.08109150387638,9.209373414510402,27.19033232628399,1.0067114093959737,4.624479166666667,8.540189125295509,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,152.0,8.37782340862423,0.8815558297933116
bunnycore/Qwen2.5-7B-RRP-ID,2025-01-27,7.616,35.463219597116336,74.7259493698941,36.09918880152282,48.6404833836858,4.36241610738255,11.31276041666667,37.63851950354609,,Yes,posttrained,qwen,bunnycore,False,False,False,False,2024-09-19,130.0,7.655030800821355,0.8817269353764179
bunnycore/Qwen2.5-7B-Sky-R1-Mini,2025-02-18,7.616,7.371821186629208,23.048622100471192,8.89516742838758,2.9456193353474323,5.257270693512303,1.2695312499999996,2.8147163120567367,,Yes,merge,qwen,bunnycore,False,False,False,False,2024-09-19,152.0,8.37782340862423,0.8817269353764179
bunnycore/QwenMosaic-7B,2024-12-02,7.616,31.300371581101075,58.192152377912834,36.750519941741935,44.41087613293052,1.45413870246085,10.21484375,36.77969858156028,,,merge,qwen,bunnycore,False,False,False,False,,,5.815195071868583,0.8817269353764179
bunnycore/Smol-Llama-3.2-3B,2024-12-29,3.607,22.52219334493714,66.78501930433472,23.04076448114923,13.821752265861026,3.5794183445190177,3.1500000000000004,24.756205673758867,,,merge,llama,bunnycore,False,False,False,False,,,6.702258726899384,0.5571461423183631
bunnycore/SmolLM2-1.7-Persona,2024-11-15,1.711,14.527349011570477,54.65254413844156,11.203752907058009,5.664652567975831,1.789709172259505,3.0322916666666675,10.821143617021276,apache-2.0,,posttrained,smollm,bunnycore,True,False,True,False,,,5.256673511293634,0.23325000954110028
bunnycore/SmolLM2-1.7B-roleplay-lora,2024-11-15,3.423,14.479059976389282,53.82075116247113,10.90723801954026,5.287009063444108,3.355704697986576,2.7656250000000004,10.738031914893616,apache-2.0,,posttrained,smollm,bunnycore,True,False,True,False,,,5.256673511293634,0.5344068991378771
bunnycore/Tulu-3.1-8B-SuperNova,2024-11-23,8.03,30.991375681506003,81.93748143813968,32.499170772496946,24.62235649546828,6.935123042505594,8.687500000000002,31.26662234042553,,,merge,namespace:bunnycore,bunnycore,False,False,False,False,,,5.519507186858316,0.9047155452786809
byroneverson/Mistral-Small-Instruct-2409-abliterated,2024-10-13,22.247,28.805845718641834,69.70759806203097,31.255700427788582,24.773413897280967,11.0738255033557,3.5481770833333326,32.476359338061464,other,,posttrained,mistral,byroneverson,False,False,False,False,,,4.172484599589322,1.3472714548096045
byroneverson/Yi-1.5-9B-Chat-16K-abliterated,2024-09-03,8.829,26.948135419447976,55.28453392553979,32.843258967002555,14.123867069486405,8.389261744966444,19.6796875,31.36820330969267,apache-2.0,Yes,posttrained,yi,byroneverson,True,True,False,False,2024-05-13,113.0,2.858316221765914,0.9459115168192734
byroneverson/Yi-1.5-9B-Chat-abliterated,2024-09-17,8.829,26.270006043497983,57.23291976400395,34.35218727198406,16.61631419939577,5.592841163310966,13.658072916666669,30.167700945626475,apache-2.0,Yes,posttrained,yi,byroneverson,True,True,False,False,2024-05-13,127.0,3.3182751540041067,0.9459115168192734
c10x/Q-Pluse,2024-10-10,7.616,3.6343707635161024,11.228318638988991,1.9479450969539605,0.0,0.0,7.126562500000001,1.5033983451536632,,,merge,namespace:c10x,c10x,False,False,False,False,,,4.073921971252567,0.8817269353764179
c10x/longthinker,2024-10-10,8.03,20.73088769949013,36.08791340310377,28.4247368611983,23.187311178247736,1.9015659955257265,6.703125000000001,28.08067375886525,,,merge,namespace:c10x,c10x,False,False,False,False,,,4.073921971252567,0.9047155452786809
carsenk/flippa-v6,2024-08-24,16.061,20.776367026140395,34.39429602344003,29.993501279427136,14.04833836858006,5.7046979865771785,10.876041666666667,29.6413268321513,llama3.1,,posttrained,namespace:carsenk,carsenk,False,False,False,False,,,2.529774127310062,1.2057725820984198
carsenk/phi3.5_mini_exp_825_uncensored,2024-08-29,3.821,3.6431087408611895,13.641360479084383,1.827812730226084,1.0574018126888218,0.0,3.385416666666666,1.9466607565011809,apache-2.0,,posttrained,phi,carsenk,True,False,True,False,,,2.6940451745379876,0.5821770376884089
cat-searcher/gemma-2-9b-it-sppo-iter-1,2024-08-09,9.242,21.93864090281541,30.147674836101544,41.67630770023723,8.308157099697885,12.639821029082771,7.15,31.709884751773053,,,posttrained,gemma,cat-searcher,False,False,False,False,,,2.0369609856262834,0.9657659641826862
cat-searcher/gemma-2-9b-it-sppo-iter-1-evol-1,2024-08-09,9.242,21.52546311795015,29.418276838787747,41.10464026733791,8.534743202416918,12.080536912751676,6.904947916666669,31.109633569739948,,,posttrained,gemma,cat-searcher,False,False,False,False,,,2.0369609856262834,0.9657659641826862
cckm/tinymistral_950m,2025-01-13,0.955,5.219822920055284,23.952889444451834,2.371788472964944,0.5287009063444109,1.342281879194629,2.053906250000001,1.0693705673758855,mit,,pretrained,mistral,cckm,True,False,True,False,,,7.195071868583162,-0.019996628416253676
cgato/TheSalt-L3-8b-v0.3.2,2024-06-26,8.03,7.39988938907955,27.050337548814923,2.612714473502145,4.758308157099698,2.1252796420581683,6.3031250000000005,1.549571513002364,cc-by-nc-4.0,,posttrained,namespace:cgato,cgato,False,False,False,False,,,0.5913757700205339,0.9047155452786809
chargoddard/prometheus-2-llama-3-8b,2024-06-26,8.03,19.318861828334345,52.889001183526375,27.80383919259717,8.23262839879154,3.0201342281879207,0.7812499999999996,23.186317966903072,apache-2.0,,posttrained,llama,chargoddard,True,False,True,False,,,0.5913757700205339,0.9047155452786809
chujiezheng/Llama-3-Instruct-8B-SimPO-ExPO,2024-06-26,8.03,23.054922214082467,64.33707008515184,25.86828225174116,7.02416918429003,4.921700223713646,9.501302083333336,26.677009456264773,llama3,Yes,posttrained,llama,chujiezheng,False,False,False,False,2024-04-18,69.0,0.5913757700205339,0.9047155452786809
chujiezheng/Mistral7B-PairRM-SPPO-ExPO,2024-09-21,7.242,13.617148888995521,36.7348634955252,13.678635807519433,1.812688821752266,3.5794183445190177,8.658072916666667,17.239213947990542,apache-2.0,,posttrained,mistral,chujiezheng,True,False,True,False,,,3.4496919917864477,0.8598585204809929
cjvt/GaMS-1B,2025-02-13,1.54,4.6217597962340875,16.3541625110263,3.861742268465667,1.3595166163141994,1.1185682326621946,3.385416666666666,1.6511524822695034,apache-2.0,,continually_pretrained,namespace:cjvt,cjvt,True,False,True,False,,,8.213552361396303,0.18752072083646307
cloudyu/Llama-3-70Bx2-MOE,2024-06-27,126.926,35.66646489034437,54.82486469234964,51.42213772529595,21.75226586102719,19.12751677852349,20.8484375,46.02356678486997,llama3,,posttrained,llama,cloudyu,False,False,False,False,,,0.6242299794661191,2.10355059372542
cloudyu/Llama-3.2-3Bx4,2025-01-27,9.949,18.997310704369742,50.685846886261785,19.7933281387424,10.725075528700906,3.691275167785232,7.028645833333335,22.0596926713948,,,posttrained,llama,cloudyu,False,False,False,False,,,7.655030800821355,0.997779430865604
cloudyu/Mixtral_11Bx2_MoE_19B,2025-02-16,19.188,20.407079261242234,38.50837998732253,32.78564048528819,6.722054380664652,5.369127516778524,13.377604166666664,25.67966903073286,cc-by-nc-4.0,,posttrained,namespace:cloudyu,cloudyu,False,False,False,False,,,8.31211498973306,1.2830297097938594
cloudyu/Mixtral_34Bx2_MoE_60B,2024-08-22,60.814,27.611169192851037,45.37770892343427,41.20912905359096,7.7039274924471295,11.74496644295302,17.78177083333333,41.84951241134751,apache-2.0,,merge,namespace:cloudyu,cloudyu,True,False,True,False,,,2.4640657084188913,1.784003569779971
cloudyu/Mixtral_7Bx2_MoE,2024-12-31,12.879,21.447315990602657,44.80068440626427,32.2766407313606,6.873111782477341,7.38255033557047,14.64479166666666,22.7061170212766,cc-by-nc-4.0,,posttrained,namespace:cloudyu,cloudyu,False,False,False,False,,,6.767967145790554,1.1098821431991013
cloudyu/S1-Llama-3.2-3Bx4-MoE,2025-02-05,9.555,19.960751542556377,53.0214275899059,20.04155472353695,12.009063444108762,5.8165548098434,6.169791666666669,22.7061170212766,llama3,,posttrained,llama,cloudyu,False,False,False,False,,,7.950718685831622,0.9802306913910317
cloudyu/Yi-34Bx2-MoE-60B-DPO,2024-08-06,60.814,26.043502405656366,53.1887613753729,31.259298004231464,7.02416918429003,9.61968680089485,14.316927083333333,40.8521719858156,apache-2.0,Yes,posttrained,yi,cloudyu,True,True,False,False,2023-11-02,278.0,1.9383983572895278,1.784003569779971
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-ipo,2024-11-18,8.03,10.051762435192137,13.26668794354535,12.669478223003605,2.492447129909366,1.789709172259505,12.419010416666666,17.673241725768317,apache-2.0,,posttrained,llama,cluebbers,True,False,True,False,,,5.3552361396303905,0.9047155452786809
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-sigmoid,2024-11-18,8.03,10.07069908157105,13.184240038652996,12.757325206130604,2.643504531722054,2.460850111856823,12.019010416666664,17.359264184397162,apache-2.0,,posttrained,llama,cluebbers,True,False,True,False,,,5.3552361396303905,0.9047155452786809
cluebbers/Llama-3.1-8B-paraphrase-type-generation-etpc,2024-11-18,8.03,9.681788175038944,12.085156274241236,12.69457911779628,1.9637462235649543,2.0134228187919474,12.0484375,17.28538711583924,apache-2.0,,posttrained,llama,cluebbers,True,False,True,False,,,5.3552361396303905,0.9047155452786809
cognitivecomputations/Dolphin3.0-Llama3.1-8B,2025-01-05,8.03,25.26984394173985,76.2122279994858,27.6317028058839,12.31117824773414,4.36241610738255,8.967968750000002,22.13356973995272,llama3.1,,posttrained,llama,cognitivecomputations,False,False,False,False,,,6.93223819301848,0.9047155452786809
cognitivecomputations/Dolphin3.0-Llama3.2-1B,2025-03-12,1.236,11.140988411587436,54.27787160290252,4.657279069612183,2.794561933534743,0.0,0.9440104166666662,4.172207446808509,llama3.2,,posttrained,llama,cognitivecomputations,False,False,False,False,,,9.100616016427105,0.09201847075279702
cognitivecomputations/Dolphin3.0-Qwen2.5-0.5B,2025-03-02,0.494,10.626273337296174,46.97136930012367,5.096928104575164,5.13595166163142,0.0,1.9656249999999984,4.587765957446806,apache-2.0,,posttrained,qwen,cognitivecomputations,True,False,True,False,,,8.772073921971252,-0.30627305107635305
cognitivecomputations/Dolphin3.0-R1-Mistral-24B,2025-02-07,23.572,23.513141611997387,40.6816136739407,33.763678263545195,31.19335347432024,5.92841163310962,7.230468750000003,22.281323877068555,,,posttrained,mistral,cognitivecomputations,False,False,False,False,,,8.016427104722792,1.3723964324231115
cognitivecomputations/dolphin-2.9-llama3-8b,2024-06-12,8.03,18.415461238797384,38.503393218881456,27.858929260905125,5.740181268882175,4.921700223713646,13.791406250000003,19.67715721040189,other,,posttrained,llama,cognitivecomputations,False,False,False,False,,,0.13141683778234087,0.9047155452786809
cognitivecomputations/dolphin-2.9.1-llama-3-70b,2024-06-27,70.554,25.53438611403665,37.60167466765959,31.101151872569243,18.202416918429005,7.829977628635347,23.6953125,34.77578309692671,llama3,,posttrained,llama,cognitivecomputations,False,False,False,False,,,0.6242299794661191,1.8485216407506466
cognitivecomputations/dolphin-2.9.1-yi-1.5-34b,2024-07-27,34.389,28.3072040459155,38.52588908540451,44.17408874277273,18.65558912386707,12.416107382550338,16.97395833333334,39.09759160756501,apache-2.0,,posttrained,phi,cognitivecomputations,True,False,True,False,,,1.6098562628336757,1.5364195471277338
cognitivecomputations/dolphin-2.9.1-yi-1.5-9b,2024-08-02,8.829,25.639724124308234,44.653297694561545,35.7760897255686,15.181268882175228,11.74496644295302,13.516927083333336,32.96579491725768,apache-2.0,,posttrained,phi,cognitivecomputations,True,False,True,False,,,1.8069815195071868,0.9459115168192734
cognitivecomputations/dolphin-2.9.2-Phi-3-Medium-abliterated,2024-06-27,13.96,25.590063720348784,36.12536957495002,45.44126655093765,12.386706948640484,10.402684563758392,10.363802083333336,38.820552600472816,mit,,posttrained,phi,cognitivecomputations,True,False,True,False,,,0.6242299794661191,1.1448854182871424
cognitivecomputations/dolphin-2.9.2-qwen2-72b,2024-10-20,72.0,36.97892776605849,63.43778950961227,47.69617372826186,28.02114803625378,15.99552572706935,17.042447916666664,49.680481678487006,other,,posttrained,qwen,cognitivecomputations,False,False,False,False,,,4.402464065708419,1.8573324964312685
cognitivecomputations/dolphin-2.9.2-qwen2-7b,2024-07-10,7.616,21.27208217477453,35.34599307614906,27.91487495325553,13.444108761329304,5.369127516778524,11.65989583333333,33.89849290780142,apache-2.0,,posttrained,qwen,cognitivecomputations,True,False,True,False,,,1.051334702258727,0.8817269353764179
cognitivecomputations/dolphin-2.9.3-Yi-1.5-34B-32k,2024-07-27,34.0,27.098382647973178,36.39266036339136,43.40647565235176,16.691842900302113,12.416107382550338,13.348177083333333,40.33503250591017,apache-2.0,,posttrained,phi,cognitivecomputations,True,False,True,False,,,1.6098562628336757,1.5314789170422551
cognitivecomputations/dolphin-2.9.3-mistral-7B-32k,2024-07-04,7.248,19.348695949526363,41.26362495955176,26.906353891780515,5.060422960725076,4.697986577181204,17.932552083333338,20.231235224586285,apache-2.0,,posttrained,mistral,cognitivecomputations,True,False,True,False,,,0.8542094455852156,0.8602181846687567
cognitivecomputations/dolphin-2.9.3-mistral-nemo-12b,2024-07-26,12.248,24.9724308416491,56.00894515441252,36.08275865915292,7.401812688821751,8.7248322147651,15.20703125,26.409205082742314,apache-2.0,,posttrained,mistral,cognitivecomputations,True,False,True,False,,,1.5770020533880904,1.0880651776902046
cognitivecomputations/dolphin-2.9.4-gemma2-2b,2024-08-25,2.614,9.835205324051353,8.955127949396491,17.3676325443774,4.909365558912387,4.586129753914992,10.912760416666666,12.28021572104019,gemma,,posttrained,gemma,cognitivecomputations,False,False,False,False,,,2.5626283367556466,0.4173055832445255
cognitivecomputations/dolphin-2.9.4-llama3.1-8b,2024-09-17,8.03,7.1318611826224165,27.572396796056683,8.972088688921525,1.2084592145015105,1.789709172259505,0.6184895833333329,2.6300236406619386,llama3.1,,posttrained,llama,cognitivecomputations,False,False,False,False,,,3.3182751540041067,0.9047155452786809
collaiborateorg/Collaiborator-MEDLLM-Llama-3-8B-v2,2024-06-27,8.03,17.939047221411716,38.08871571873739,23.64850317610825,5.664652567975831,11.0738255033557,1.5950520833333328,27.56353427895981,,,posttrained,llama,collaiborateorg,False,False,False,False,,,0.6242299794661191,0.9047155452786809
cpayne1303/cp2024,2024-11-26,0.031,3.702132658945494,16.58144833486261,2.7391414141414145,0.5287009063444109,0.7829977628635317,0.4557291666666662,1.124778368794326,apache-2.0,,pretrained,namespace:cpayne1303,cpayne1303,True,False,True,False,,,5.618069815195072,-1.5086383061657274
cpayne1303/cp2024-instruct,2024-11-27,0.031,4.319731373654743,17.061064641817044,2.481300216779669,0.0,1.342281879194629,3.179427083333332,1.854314420803781,apache-2.0,,continually_pretrained,namespace:cpayne1303,cpayne1303,True,False,True,False,,,5.650924024640657,-1.5086383061657274
cpayne1303/llama-43m-beta,2024-11-30,0.043,5.288331692594867,19.156837191983936,2.482040957520409,0.0,2.460850111856823,6.163802083333335,1.466459810874704,apache-2.0,,continually_pretrained,llama,cpayne1303,True,False,True,False,,,5.749486652977413,-1.3665315444204136
